,sampleID,Variable,value,Unit,AdjunctCulture,Age[d],Experiment,MilkTreatment,Prefix,SampleNumber,SampleType,Season,Semester,SubExperiment,Trial,production_date,variable
298,EH_304_cheese_120d,Putrescin,106.0,mg/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Putrescin_[mg/kg]
299,EH_304_cheese_120d,Sodiumchloride,14.9,g/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Sodiumchloride_calculated_(from_Cl)_[g/kg]
300,EH_304_cheese_120d,Spermidin,0.0,mg/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spermidin_[mg/kg]
301,EH_304_cheese_120d,Spermin,0.0,mg/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spermin_[mg/kg]
302,EH_304_cheese_120d,Total nitrogen,35.1,g/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Total_nitrogen_[g/kg]
303,EH_304_cheese_120d,Total volatile carboxylic acids,23.95,mmol/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Total_volatile_carboxylic_acids_[mmol/kg]
304,EH_304_cheese_120d,Tryptamine,0.0,mg/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Tryptamine_[mg/kg]
305,EH_304_cheese_120d,Tyramin,128.0,mg/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Tyramin_[mg/kg]
306,EH_304_cheese_120d,Water in fat free cheese,618.0,g/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Water_in_fat_free_cheese_[g/kg]
307,EH_304_cheese_120d,Water-soluble nitrogen,11.3,g/kg,eRM.H.y,120,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Water-soluble_nitrogen_[g/kg]
308,EH_305_cheese_120d,Acetic acid C2,16.03,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Acetic_acid_C2_[mmol/kg]
309,EH_305_cheese_120d,Biogenic amine,391.0,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Biogenic_amine_[mg/kg]
310,EH_305_cheese_120d,Butyric acid C4,0.84,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_acid_C4_[mmol/kg]
311,EH_305_cheese_120d,Cadaverin,204.0,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Cadaverin_[mg/kg]
312,EH_305_cheese_120d,Caproic acid C6,0.15,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Caproic_acid_C6_[mmol/kg]
313,EH_305_cheese_120d,Chloride,9.8,g/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Chloride_[g/kg]
314,EH_305_cheese_120d,Citric acid,0.0,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
315,EH_305_cheese_120d,D-lactic acid,48.1,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
316,EH_305_cheese_120d,Dry loss,414.0,g/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
317,EH_305_cheese_120d,Fat,326.0,g/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fat_[g/kg]
318,EH_305_cheese_120d,Fat in dry matter,556.0,g/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fat_in_dry_matter_[g/kg]
319,EH_305_cheese_120d,Force at fracture,7.95,N,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Force_at_fracture_[N]
320,EH_305_cheese_120d,Formic acid C1,4.14,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Formic_acid_C1_[mmol/kg]
321,EH_305_cheese_120d,Fracture deformation,29.9,%,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fracture_deformation_[%]
322,EH_305_cheese_120d,Histamin,0.0,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Histamin_[mg/kg]
323,EH_305_cheese_120d,Isobutyric acid C4 iso,0.04,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isobutyric_acid_C4_iso_[mmol/kg]
324,EH_305_cheese_120d,Isocaproic acid C6 iso,0.03,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isocaproic_acid_C6_iso_[mmol/kg]
325,EH_305_cheese_120d,Isopentylamin,0.0,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isopentylamin_[mg/kg]
326,EH_305_cheese_120d,Isovaleric acid C5 iso,0.08,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isovaleric_acid_C5_iso_[mmol/kg]
327,EH_305_cheese_120d,L-Lactic acid,61.8,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
328,EH_305_cheese_120d,L-Lactic acid proportion of TLA,56.2,%,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
329,EH_305_cheese_120d,L-leucine aminopeptidase (LAP),5.95,IU/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
330,EH_305_cheese_120d,Lactic acid (total),109.9,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
331,EH_305_cheese_120d,Non-protein nitrogen,6.35,g/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Non-protein_nitrogen_[g/kg]
332,EH_305_cheese_120d,OPA-Value,153.6,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,OPA-Value_[mmol/kg]
333,EH_305_cheese_120d,Phenylethylamine,17.0,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Phenylethylamine_[mg/kg]
334,EH_305_cheese_120d,Propionic acid C3,0.75,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Propionic_acid_C3_[mmol/kg]
335,EH_305_cheese_120d,Putrescin,88.0,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Putrescin_[mg/kg]
336,EH_305_cheese_120d,Sodiumchloride,16.2,g/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Sodiumchloride_calculated_(from_Cl)_[g/kg]
337,EH_305_cheese_120d,Spermidin,0.0,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spermidin_[mg/kg]
338,EH_305_cheese_120d,Spermin,0.0,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spermin_[mg/kg]
339,EH_305_cheese_120d,Total nitrogen,34.6,g/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Total_nitrogen_[g/kg]
340,EH_305_cheese_120d,Total volatile carboxylic acids,22.06,mmol/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Total_volatile_carboxylic_acids_[mmol/kg]
341,EH_305_cheese_120d,Tryptamine,0.0,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Tryptamine_[mg/kg]
342,EH_305_cheese_120d,Tyramin,81.9,mg/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Tyramin_[mg/kg]
343,EH_305_cheese_120d,Water in fat free cheese,614.0,g/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Water_in_fat_free_cheese_[g/kg]
344,EH_305_cheese_120d,Water-soluble nitrogen,10.4,g/kg,eRM.HS.y,120,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Water-soluble_nitrogen_[g/kg]
345,EH_306_cheese_120d,Acetic acid C2,15.99,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Acetic_acid_C2_[mmol/kg]
346,EH_306_cheese_120d,Biogenic amine,391.0,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Biogenic_amine_[mg/kg]
347,EH_306_cheese_120d,Butyric acid C4,0.64,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_acid_C4_[mmol/kg]
348,EH_306_cheese_120d,Cadaverin,191.0,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Cadaverin_[mg/kg]
349,EH_306_cheese_120d,Caproic acid C6,0.13,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Caproic_acid_C6_[mmol/kg]
350,EH_306_cheese_120d,Chloride,8.9,g/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Chloride_[g/kg]
351,EH_306_cheese_120d,Citric acid,0.0,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
352,EH_306_cheese_120d,D-lactic acid,48.8,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
353,EH_306_cheese_120d,Dry loss,411.0,g/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
354,EH_306_cheese_120d,Fat,324.0,g/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fat_[g/kg]
355,EH_306_cheese_120d,Fat in dry matter,550.0,g/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fat_in_dry_matter_[g/kg]
356,EH_306_cheese_120d,Force at 33,8.25,N,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Force_at_33_[N]
357,EH_306_cheese_120d,Force at fracture,8.6,N,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Force_at_fracture_[N]
358,EH_306_cheese_120d,Formic acid C1,3.85,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Formic_acid_C1_[mmol/kg]
359,EH_306_cheese_120d,Fracture deformation,38.1,%,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fracture_deformation_[%]
360,EH_306_cheese_120d,Histamin,0.0,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Histamin_[mg/kg]
361,EH_306_cheese_120d,Isobutyric acid C4 iso,0.03,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isobutyric_acid_C4_iso_[mmol/kg]
362,EH_306_cheese_120d,Isocaproic acid C6 iso,0.01,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isocaproic_acid_C6_iso_[mmol/kg]
363,EH_306_cheese_120d,Isopentylamin,0.0,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isopentylamin_[mg/kg]
364,EH_306_cheese_120d,Isovaleric acid C5 iso,0.06,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isovaleric_acid_C5_iso_[mmol/kg]
365,EH_306_cheese_120d,L-Lactic acid,64.1,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
366,EH_306_cheese_120d,L-Lactic acid proportion of TLA,56.8,%,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
367,EH_306_cheese_120d,L-leucine aminopeptidase (LAP),5.1,IU/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
368,EH_306_cheese_120d,Lactic acid (total),112.9,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
369,EH_306_cheese_120d,Non-protein nitrogen,6.23,g/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Non-protein_nitrogen_[g/kg]
370,EH_306_cheese_120d,OPA-Value,159.4,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,OPA-Value_[mmol/kg]
371,EH_306_cheese_120d,Phenylethylamine,23.1,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Phenylethylamine_[mg/kg]
372,EH_306_cheese_120d,Propionic acid C3,0.46,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Propionic_acid_C3_[mmol/kg]
373,EH_306_cheese_120d,Putrescin,88.7,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Putrescin_[mg/kg]
374,EH_306_cheese_120d,Sodiumchloride,14.6,g/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Sodiumchloride_calculated_(from_Cl)_[g/kg]
375,EH_306_cheese_120d,Spermidin,0.0,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spermidin_[mg/kg]
376,EH_306_cheese_120d,Spermin,0.0,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spermin_[mg/kg]
377,EH_306_cheese_120d,Total nitrogen,35.9,g/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Total_nitrogen_[g/kg]
378,EH_306_cheese_120d,Total volatile carboxylic acids,21.17,mmol/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Total_volatile_carboxylic_acids_[mmol/kg]
379,EH_306_cheese_120d,Tryptamine,0.0,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Tryptamine_[mg/kg]
380,EH_306_cheese_120d,Tyramin,88.0,mg/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Tyramin_[mg/kg]
381,EH_306_cheese_120d,Water in fat free cheese,608.0,g/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Water_in_fat_free_cheese_[g/kg]
382,EH_306_cheese_120d,Water-soluble nitrogen,10.4,g/kg,eRM.o,120,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Water-soluble_nitrogen_[g/kg]
383,EH_307_cheese_120d,Acetic acid C2,17.11,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Acetic_acid_C2_[mmol/kg]
384,EH_307_cheese_120d,Biogenic amine,531.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Biogenic_amine_[mg/kg]
385,EH_307_cheese_120d,Butyric acid C4,0.72,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_acid_C4_[mmol/kg]
386,EH_307_cheese_120d,Cadaverin,245.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Cadaverin_[mg/kg]
387,EH_307_cheese_120d,Caproic acid C6,0.14,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Caproic_acid_C6_[mmol/kg]
388,EH_307_cheese_120d,Chloride,9.3,g/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Chloride_[g/kg]
389,EH_307_cheese_120d,Citric acid,0.0,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
390,EH_307_cheese_120d,D-lactic acid,42.6,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
391,EH_307_cheese_120d,Dry loss,415.0,g/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
392,EH_307_cheese_120d,Fat,314.0,g/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fat_[g/kg]
393,EH_307_cheese_120d,Fat in dry matter,537.0,g/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fat_in_dry_matter_[g/kg]
394,EH_307_cheese_120d,Force at 33,7.08,N,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Force_at_33_[N]
395,EH_307_cheese_120d,Force at fracture,7.25,N,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Force_at_fracture_[N]
396,EH_307_cheese_120d,Formic acid C1,3.48,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Formic_acid_C1_[mmol/kg]
397,EH_307_cheese_120d,Fracture deformation,39.8,%,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fracture_deformation_[%]
398,EH_307_cheese_120d,Histamin,0.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Histamin_[mg/kg]
399,EH_307_cheese_120d,Isobutyric acid C4 iso,0.04,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isobutyric_acid_C4_iso_[mmol/kg]
400,EH_307_cheese_120d,Isocaproic acid C6 iso,0.03,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isocaproic_acid_C6_iso_[mmol/kg]
401,EH_307_cheese_120d,Isopentylamin,0.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isopentylamin_[mg/kg]
402,EH_307_cheese_120d,Isovaleric acid C5 iso,0.09,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Isovaleric_acid_C5_iso_[mmol/kg]
403,EH_307_cheese_120d,L-Lactic acid,66.7,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
404,EH_307_cheese_120d,L-Lactic acid proportion of TLA,61.0,%,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
405,EH_307_cheese_120d,L-leucine aminopeptidase (LAP),6.1,IU/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
406,EH_307_cheese_120d,Lactic acid (total),109.3,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
407,EH_307_cheese_120d,Non-protein nitrogen,6.21,g/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Non-protein_nitrogen_[g/kg]
408,EH_307_cheese_120d,OPA-Value,158.2,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,OPA-Value_[mmol/kg]
409,EH_307_cheese_120d,Phenylethylamine,45.6,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Phenylethylamine_[mg/kg]
410,EH_307_cheese_120d,Propionic acid C3,0.79,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Propionic_acid_C3_[mmol/kg]
411,EH_307_cheese_120d,Putrescin,119.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Putrescin_[mg/kg]
412,EH_307_cheese_120d,Sodiumchloride,15.3,g/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Sodiumchloride_calculated_(from_Cl)_[g/kg]
413,EH_307_cheese_120d,Spermidin,0.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spermidin_[mg/kg]
414,EH_307_cheese_120d,Spermin,0.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spermin_[mg/kg]
415,EH_307_cheese_120d,Total nitrogen,36.5,g/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Total_nitrogen_[g/kg]
416,EH_307_cheese_120d,Total volatile carboxylic acids,22.4,mmol/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Total_volatile_carboxylic_acids_[mmol/kg]
417,EH_307_cheese_120d,Tryptamine,0.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Tryptamine_[mg/kg]
418,EH_307_cheese_120d,Tyramin,120.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Tyramin_[mg/kg]
419,EH_307_cheese_120d,Water in fat free cheese,605.0,g/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Water_in_fat_free_cheese_[g/kg]
420,EH_307_cheese_120d,Water-soluble nitrogen,11.5,g/kg,eRM.H.o,120,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Water-soluble_nitrogen_[g/kg]
421,EH_308_cheese_120d,Acetic acid C2,16.74,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Acetic_acid_C2_[mmol/kg]
422,EH_308_cheese_120d,Biogenic amine,421.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Biogenic_amine_[mg/kg]
423,EH_308_cheese_120d,Butyric acid C4,1.02,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_acid_C4_[mmol/kg]
424,EH_308_cheese_120d,Cadaverin,223.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Cadaverin_[mg/kg]
425,EH_308_cheese_120d,Caproic acid C6,0.15,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Caproic_acid_C6_[mmol/kg]
426,EH_308_cheese_120d,Chloride,10.4,g/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Chloride_[g/kg]
427,EH_308_cheese_120d,Citric acid,0.0,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
428,EH_308_cheese_120d,D-lactic acid,43.3,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
429,EH_308_cheese_120d,Dry loss,418.0,g/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
430,EH_308_cheese_120d,Fat,321.0,g/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fat_[g/kg]
431,EH_308_cheese_120d,Fat in dry matter,552.0,g/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fat_in_dry_matter_[g/kg]
432,EH_308_cheese_120d,Force at fracture,7.24,N,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Force_at_fracture_[N]
433,EH_308_cheese_120d,Formic acid C1,3.89,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Formic_acid_C1_[mmol/kg]
434,EH_308_cheese_120d,Fracture deformation,31.3,%,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fracture_deformation_[%]
435,EH_308_cheese_120d,Histamin,0.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Histamin_[mg/kg]
